"","Date","algo_ret"
"447",2011-10-14,0
"448",2011-10-17,-0.00321428582072257
"449",2011-10-18,0.00399999995848962
"450",2011-10-19,-0.000678571441343853
"451",2011-10-20,0.00211833290418768
"452",2011-10-21,0.00017857143123235
"453",2011-10-24,0.00242857146742088
"454",2011-10-25,-0.000821428546415908
"455",2011-10-26,0.00124999995210341
"456",2011-10-27,0.000285714295293604
"457",2011-10-28,4.69043151970272e-05
"458",2011-10-31,-0.00526923077610822
"459",2011-11-01,-0.0116538471442003
"460",2011-11-02,0
"461",2011-11-03,0
"462",2011-11-04,0
"463",2011-11-07,0.00196428566106728
"464",2011-11-08,0.000821428527789456
"465",2011-11-09,-0.00332142853843314
"466",2011-11-10,0.00310714282361524
"467",2011-11-11,0.00025000000372529
"468",2011-11-14,0.000199999911089739
"469",2011-11-15,0.00183333339045445
"470",2011-11-16,-0.00129999993741512
"471",2011-11-17,0.000566666642824809
"472",2011-11-18,0.00169999998311202
"473",2011-11-21,1.08372077372626e-10
"474",2011-11-22,0.00195454532111233
"475",2011-11-23,-0.000409090898253701
"476",2011-11-25,0.00154545456509699
"477",2011-11-28,0.00269999996945261
"478",2011-11-29,0.000150000005960464
"479",2011-11-30,0.000200000006705523
"480",2011-12-01,4.69018708636915e-05
"481",2011-12-02,0
"482",2011-12-05,0.00169230769460017
"483",2011-12-06,0.00053846149203869
"484",2011-12-07,0.000153846161869856
"485",2011-12-08,-3.00212129368445e-05
"486",2011-12-09,0.000346153857043156
"487",2011-12-12,-0.000458333219091103
"488",2011-12-13,4.16666114081939e-05
"489",2011-12-14,-0.00133333345254262
"490",2011-12-15,0.00341666680760682
"491",2011-12-16,0.0014166666350017
"492",2011-12-19,0.000562500152736893
"493",2011-12-20,0.0023124999506399
"494",2011-12-21,0.000125000006519258
"495",2011-12-22,0.000125000001862645
"496",2011-12-23,0
"497",2011-12-27,0.00215000010654329
"498",2011-12-28,-0.00124999989941716
"499",2011-12-29,0.00249999989196658
"500",2011-12-30,0.000350000005215406
"501",2012-01-03,0.00249999994145973
"502",2012-01-04,0.00028571428997176
"503",2012-01-05,7.14285724929401e-05
"504",2012-01-06,0.00014285714498588
"505",2012-01-09,0.00266666665673256
"506",2012-01-10,0.000583333286146323
"507",2012-01-11,0.000416666672875484
"508",2012-01-12,0.000166666675359011
"509",2012-01-13,0.000166666669150194
"510",2012-01-17,0.00157692304024329
"511",2012-01-18,0.000846153838703266
"512",2012-01-19,0.000346153857043156
"513",2012-01-20,7.69230780693201e-05
"514",2012-01-23,0.000916666636864346
"515",2012-01-24,0.000333333325882753
"516",2012-01-25,0.000875000019247333
"517",2012-01-26,8.33333221574624e-05
"518",2012-01-27,0.000291666671012839
"519",2012-01-30,-0.000369762239710929
"520",2012-01-31,0.000999999915560087
"521",2012-02-01,0.00145833331470688
"522",2012-02-02,0.000166666672254602
"523",2012-02-03,0.000166666672254602
"524",2012-02-06,0.000671904265526491
"525",2012-02-07,0.000874999907488624
"526",2012-02-08,0.000416666666666667
"527",2012-02-09,0.00058333333581686
"528",2012-02-10,0.000166666672254602
"529",2012-02-13,0.00202777782662047
"530",2012-02-14,0.000194444416297807
"531",2012-02-15,-0.000277777755012115
"532",2012-02-16,0.000713570954544898
"533",2012-02-17,0.000111111114836401
"534",2012-02-21,0.00153124995529651
"535",2012-02-22,0.000250000027008355
"536",2012-02-23,0.000843750017229468
"537",2012-02-24,0.000218750007916242
"538",2012-02-27,0.000999999950329457
"539",2012-02-28,0.000766666725277901
"540",2012-02-29,-3.22858492533366e-11
"541",2012-03-01,0.000680235196249739
"542",2012-03-02,0.000233333336810271
"543",2012-03-05,-0.000222222175863057
"544",2012-03-06,-0.00794444418615765
"545",2012-03-07,0
"546",2012-03-08,0
"547",2012-03-09,0
"548",2012-03-12,0.00145833341404796
"549",2012-03-13,0.000625
"550",2012-03-14,4.16666766007741e-05
"551",2012-03-15,0.000333333316569527
"552",2012-03-16,0.000166666672254602
"553",2012-03-19,0.00103846155680144
"554",2012-03-20,-3.84616393309373e-05
"555",2012-03-21,0.000230769257132824
"556",2012-03-22,-7.69230694724963e-05
"557",2012-03-23,0.00123076922904987
"558",2012-03-26,0.00110047086440331
"559",2012-03-27,1.46350690296718e-11
"560",2012-03-28,0.000124999989888498
"561",2012-03-29,0.00017857143123235
"562",2012-03-30,0.000107142860069871
"563",2012-04-02,0.00134615388340676
"564",2012-04-03,0.000192307698038908
"565",2012-04-04,0.000153846138944993
"566",2012-04-05,0.000653846157858005
"567",2012-04-06,0
"568",2012-04-09,-0.00138461545109749
"569",2012-04-10,-0.0103461538255215
"570",2012-04-11,0
"571",2012-04-12,0
"572",2012-04-13,0
"573",2012-04-16,0.0012999999076128
"574",2012-04-17,0.00136666669696569
"575",2012-04-18,0.000146896972033291
"576",2012-04-19,0.000233333341777325
"577",2012-04-20,6.66666676600774e-05
"578",2012-04-23,-0.00059090904214165
"579",2012-04-24,0.00190909084609964
"580",2012-04-25,0.00131818182089112
"581",2012-04-26,0.00013636364178224
"582",2012-04-27,9.235152909268e-05
"583",2012-04-30,-0.00034999996423722
"584",2012-05-01,0.00189999999478459
"585",2012-05-02,0.000299999989569187
"586",2012-05-03,-0.000200000006705523
"587",2012-05-04,0.00100000002235174
"588",2012-05-07,0.00122727266089483
"589",2012-05-08,0.000363636419854381
"590",2012-05-09,-0.00031674179579723
"591",2012-05-10,0.00113636357540434
"592",2012-05-11,0.000590909106487578
"593",2012-05-14,-0.00116666674613951
"594",2012-05-15,-0.000250000357627869
"595",2012-05-16,0.00329689491688755
"596",2012-05-17,-0.00616666649778684
"597",2012-05-18,0.00883333320418994
"598",2012-05-21,0.00267857147912894
"599",2012-05-22,7.14285778147834e-05
"600",2012-05-23,7.14285698320184e-05
"601",2012-05-24,0.000107142861400332
"602",2012-05-25,0
"603",2012-05-29,0.00383333340287209
"604",2012-05-30,-0.00178644112798144
"605",2012-05-31,0.00191666655863325
"606",2012-06-01,0.00100000000869234
"607",2012-06-04,0.0022000000923872
"608",2012-06-05,0.000600000012665987
"609",2012-06-06,5.00000007450581e-05
"610",2012-06-07,0.000100000001490116
"611",2012-06-08,0
"612",2012-06-11,-0.00229999992251396
"613",2012-06-12,0.00334999998286366
"614",2012-06-13,-0.000499999962747097
"615",2012-06-14,0.00139999997988343
"616",2012-06-15,0.000150000005960464
"617",2012-06-18,0.00239285711465138
"618",2012-06-19,0.000439746815032336
"619",2012-06-20,0.000107142853417567
"620",2012-06-21,-3.571428624647e-05
"621",2012-06-22,0.000142857147646802
"622",2012-06-25,-0.0036803832449422
"623",2012-06-26,0.00368181847035885
"624",2012-06-27,0.00186507144410536
"625",2012-06-28,0.0002272727238861
"626",2012-06-29,0.00036363636566834
"627",2012-07-02,0.0018333333151208
"628",2012-07-03,0.000499999974336889
"629",2012-07-05,0.000277777761220932
"630",2012-07-06,0.000222222229672803
"631",2012-07-09,0.000363636348735195
"632",2012-07-10,-0.00136363646523519
"633",2012-07-11,0.00140909099443392
"634",2012-07-12,0.000136363631622358
"635",2012-07-13,0.00236363636160439
"636",2012-07-16,-0.0001250002036492
"637",2012-07-17,0.00183333344757557
"638",2012-07-18,0.000541666643694043
"639",2012-07-19,0.000421887203381301
"640",2012-07-20,0.000125000004967054
"641",2012-07-23,-0.00150000002980231
"642",2012-07-24,-0.00309999984502792
"643",2012-07-25,0.0021499997228384
"644",2012-07-26,0.00489688728993221
"645",2012-07-27,0.000200000006705523
"646",2012-07-30,0.000208333351959787
"647",2012-07-31,-4.16666828095913e-05
"648",2012-08-01,-2.17308600743612e-11
"649",2012-08-02,0.00154688474344545
